_id,Facility ID,Location ID,Facility Type (Display Name),Permit,FacilityType,Facility Rating,Asset Name
261,22635,11,Bike Trail,None,Bike Trail,None,G. ROSS LORD PARK TRAIL ( 45)
262,22638,11,Bike Trail,None,Bike Trail,None,G. ROSS LORD PARK TRAIL ( 46)
263,22639,11,Bike Trail,None,Bike Trail,None,G. ROSS LORD PARK TRAIL ( 12)
264,22640,11,Bike Trail,None,Bike Trail,None,G. ROSS LORD PARK TRAIL (  5)
265,22643,11,Bike Trail,None,Bike Trail,None,G. ROSS LORD PARK TRAIL (  6)
266,22645,11,Bike Trail,None,Bike Trail,None,G. ROSS LORD PARK TRAIL (  8)
267,22646,11,Bike Trail,None,Bike Trail,None,G. ROSS LORD PARK TRAIL (  9)
268,32308,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot (  1)
269,32309,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot (  2)
270,32310,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot (  3)
271,32311,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot (  4)
272,32312,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot (  5)
273,32313,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot (  6)
274,32314,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot (  7)
275,32315,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot (  8)
276,40440,11,Bike Trail,None,Bike Trail,None,G. ROSS LORD PARK TRAIL ( 47)
277,40442,11,Bike Trail,None,Bike Trail,None,G. ROSS LORD PARK TRAIL ( 49)
278,49565,11,Picnic Site,picnic,Picnic Site,None,G. ROSS LORD PARK - Picnic Site (  3)
279,49566,11,Picnic Site,picnic,Picnic Site,None,G. ROSS LORD PARK - Picnic Site (  2)
280,57335,11,Pond,None,Open Water,None,G. ROSS LORD PARK - Open Water (  1)
281,57336,11,Pond,None,Open Water,None,G. ROSS LORD PARK - Open Water (  2)
282,57337,11,Pond,None,Open Water,None,G. ROSS LORD PARK - Open Water (  3)
283,78094,11,Practice Wicket,None,Practice Wicket,None,G. ROSS LORD PARK - Practice Wicket (  1)
284,78095,11,Practice Wicket,None,Practice Wicket,None,G. ROSS LORD PARK - Practice Wicket (  2)
285,78096,11,Practice Wicket,None,Practice Wicket,None,G. ROSS LORD PARK - Practice Wicket (  3)
286,78097,11,Practice Wicket,None,Practice Wicket,None,G. ROSS LORD PARK - Practice Wicket (  4)
287,78098,11,Practice Wicket,None,Practice Wicket,None,G. ROSS LORD PARK - Practice Wicket (  5)
288,849942,11,Picnic Site,picnic,Picnic Site,None,G. ROSS LORD PARK - Picnic Site (  4)
289,849946,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot (  9)
290,850005,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot ( 10)
291,850007,11,Parking Lot,None,Outdoor Parking Lot,None,G. ROSS LORD PARK - Outdoor Parking Lot ( 11)
292,967938,11,Picnic Shelter,picnic,Shelter,None,G. ROSS LORD PARK - Shade Structure
293,10095,12,Practice Wicket,None,Practice Wicket - C,C,CALEDONIA PARK - Practice Wicket
294,17696,12,Ball Diamond,sport,Baseball Diamond Field - C,C,CALEDONIA PARK - SANTO DOMINGO BASEBALL DIAMOND
295,17697,12,Multipurpose Field,None,Multipurpose Field - C,C,CALEDONIA PARK - Multipurpose Field
296,18018,12,Cricket Pitch Field,sport,Cricket Pitch Field - C,C,CALEDONIA PARK - Cricket Pitch Field (  1)
297,18019,12,Cricket Pitch Field,sport,Cricket Pitch Field - C,C,CALEDONIA PARK - Cricket Pitch Field (  2)
298,29315,12,Changeroom Facility,None,Changeroom Building,None,CALEDONIA PARK - Fieldhouse
299,29315,12,Fieldhouse,None,Fieldhouse,None,CALEDONIA PARK - Fieldhouse
300,32232,12,Parking Lot,None,Outdoor Parking Lot,None,CALEDONIA PARK - Outdoor Parking Lot (  1)
301,49523,12,Parking Lot,None,Outdoor Parking Lot,None,CALEDONIA PARK - Outdoor Parking Lot (  2)
302,29758,13,Kitchen,room,Kitchen,None,ADAM BECK COMMUNITY CENTRE - Kitchen
303,29958,13,Dressing Room,None,Change Room,None,ADAM BECK COMMUNITY CENTRE - Dressing Room - Female
304,29959,13,Dressing Room,None,Change Room,None,ADAM BECK COMMUNITY CENTRE - Dressing Room - Male
305,41242,13,Gymnasium,gym,Gymnasium - B,B,ADAM BECK COMMUNITY CENTRE - Gymnasium
306,48087,13,Multipurpose Room,room,Room - C,C,ADAM BECK COMMUNITY CENTRE - Multipurpose Room (  1)
307,48088,13,Multipurpose Room,room,Room - C,C,ADAM BECK COMMUNITY CENTRE - Multipurpose Room (  2)
308,48089,13,Multipurpose Room,room,Room - C,C,ADAM BECK COMMUNITY CENTRE - Multipurpose Room (  3)
309,2242,15,Drinking Fountain,None,Drinking Fountain Count,None,HOME SMITH PARK - Drinking Water Source
310,4284,15,Firepit,None,Firepit,None,HOME SMITH PARK - Firepit (  1)
311,4287,15,Picnic Site,picnic,Picnic Site,None,HOME SMITH PARK - Picnic Site (  2)
312,29527,15,Washroom Facility,None,Washroom Building,None,HOME SMITH PARK - Washroom Building
313,57346,15,Pond,None,Open Water,None,HOME SMITH PARK - Open Water
314,132732,15,Firepit,None,Firepit,None,HOME SMITH PARK - Firepit (  2)
315,850084,15,Parking Lot,None,Outdoor Parking Lot,None,HOME SMITH PARK - Outdoor Parking Lot
316,2892,16,Outdoor Tennis Court,None,Outdoor Tennis Court,None,CASSANDRA PARK - Outdoor Tennis Court (  1)
317,2893,16,Outdoor Tennis Court,None,Outdoor Tennis Court,None,CASSANDRA PARK - Outdoor Tennis Court (  2)
318,2894,16,Outdoor Tennis Court,None,Outdoor Tennis Court,None,CASSANDRA PARK - Outdoor Tennis Court (  3)
319,2895,16,Outdoor Tennis Court,None,Outdoor Tennis Court,None,CASSANDRA PARK - Outdoor Tennis Court (  4)
320,32233,16,Parking Lot,None,Outdoor Parking Lot,None,CASSANDRA PARK - Outdoor Parking Lot
321,34382,16,Playground,None,Playground Site,None,CASSANDRA PARK - Playground
322,10451,17,Indoor Pool,pool,Indoor Pool Tank - C,C,ANNETTE COMMUNITY RECREATION CENTRE - Indoor Pool Tank
323,29767,17,Kitchen,room,Kitchen - B,B,ANNETTE COMMUNITY RECREATION CENTRE - Kitchen
324,29997,17,Dressing Room,None,Change Room,None,ANNETTE COMMUNITY RECREATION CENTRE - Dressing Room - Female
325,29998,17,Dressing Room,None,Change Room,None,ANNETTE COMMUNITY RECREATION CENTRE - Dressing Room - Male
326,40823,17,Weight/Cardio Room,None,Room-Fitness/Weight,None,ANNETTE COMMUNITY RECREATION CENTRE - Fitness Centre
327,41259,17,Gymnasium,gym,Gymnasium - A,A,ANNETTE COMMUNITY RECREATION CENTRE - Gymnasium
328,47924,17,Craft Room,room,Room-Craft - C,C,ANNETTE COMMUNITY RECREATION CENTRE - Craft Room
329,48107,17,Multipurpose Room,room,Room - C,C,ANNETTE COMMUNITY RECREATION CENTRE - Multipurpose Room (  1)
330,48108,17,Multipurpose Room,room,Room - C,C,ANNETTE COMMUNITY RECREATION CENTRE - Multipurpose Room (  2)
331,2656,19,Drinking Fountain,None,Drinking Fountain Count,None,ROSETTA MCCLAIN GARDENS - Drinking Water Source
332,29617,19,Washroom Facility,None,Washroom Building,None,ROSETTA MCCLAIN GARDENS - Washroom Building
333,32435,19,Parking Lot,None,Outdoor Parking Lot,None,ROSETTA MCCLAIN GARDENS - Outdoor Parking Lot
334,41205,19,Picnic Shelter,picnic,Shelter,None,ROSETTA MCCLAIN GARDENS - Shade Structure (  1)
335,2504,20,Drinking Fountain,None,Drinking Fountain Count,None,ALEXANDER STREET PARKETTE - Drinking Water Source
336,17675,21,Multipurpose Field,None,Multipurpose Field,None,BALMY BEACH COMMUNITY RECREATION CENTRE - Multipurpose Field
337,5156,22,Picnic Site,picnic,Picnic Site,None,ROWNTREE MILLS PARK - Picnic Site (  3)
338,5157,22,Picnic Site,picnic,Picnic Site,None,ROWNTREE MILLS PARK - Picnic Site (  1)
339,23045,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 64)
340,23047,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 66)
341,23050,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 69)
342,23053,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 71)
343,23054,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 72)
344,23056,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 74)
345,23057,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 75)
346,23058,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 76)
347,23059,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 77)
348,23063,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 80)
349,23064,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 81)
350,23066,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 83)
351,23069,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 86)
352,23070,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 87)
353,23071,22,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL ( 88)
354,29622,22,Fieldhouse,None,Fieldhouse,None,ROWNTREE MILLS PARK - Maintenance Building
355,29622,22,Washroom Facility,None,Washroom Building,None,ROWNTREE MILLS PARK - Maintenance Building
356,32437,22,Parking Lot,None,Outdoor Parking Lot,None,ROWNTREE MILLS PARK - Outdoor Parking Lot (  1)
357,32438,22,Parking Lot,None,Outdoor Parking Lot,None,ROWNTREE MILLS PARK - Outdoor Parking Lot (  2)
358,32439,22,Parking Lot,None,Outdoor Parking Lot,None,ROWNTREE MILLS PARK - Outdoor Parking Lot (  3)
359,57388,22,Pond,None,Open Water,None,ROWNTREE MILLS PARK - Open Water
360,75043,22,Bottle Filling Station,None,Water Bottle Filling Count,None,ROWNTREE MILLS PARK - Drinking Water Source (  1)
361,10453,24,Indoor Pool,pool,Indoor Pool Tank - B,B,BEACHES RECREATION CENTRE - Indoor Pool Tank
362,30026,24,Dressing Room,None,Change Room,None,BEACHES RECREATION CENTRE - Dressing Room - Female (  1)
363,30027,24,Dressing Room,None,Change Room,None,BEACHES RECREATION CENTRE - Dressing Room - Male (  1)
364,40825,24,Weight/Cardio Room,None,Room-Fitness/Weight,None,BEACHES RECREATION CENTRE - Fitness Centre
365,41267,24,Gymnasium,gym,Gymnasium - B,B,BEACHES RECREATION CENTRE - Gymnasium
366,48125,24,Dressing Room,None,Change Room,None,BEACHES RECREATION CENTRE - Dressing Room - Female (  2)
367,48126,24,Dressing Room,None,Change Room,None,BEACHES RECREATION CENTRE - Dressing Room - Male (  2)
368,48127,24,Multipurpose Room,room,Room - C,C,BEACHES RECREATION CENTRE - Multipurpose Room (  1)
369,48128,24,Multipurpose Room,room,Room - C,C,BEACHES RECREATION CENTRE - Multipurpose Room (  2)
370,48129,24,Multipurpose Room,room,Room - C,C,BEACHES RECREATION CENTRE - Multipurpose Room (  3)
371,48130,24,Multipurpose Room,room,Room - C,C,BEACHES RECREATION CENTRE - Multipurpose Room (  4)
372,48131,24,Playroom,room,Room - C,C,BEACHES RECREATION CENTRE - Playroom
373,29795,25,Kitchen,room,Kitchen - B,B,DAVID APPLETON COMMUNITY CENTRE - Kitchen
374,47957,25,Multipurpose Room,room,Room - B,B,DAVID APPLETON COMMUNITY CENTRE - Multipurpose Room (  1)
375,48181,25,Multipurpose Room,room,Room - C,C,DAVID APPLETON COMMUNITY CENTRE - Multipurpose Room (  2)
376,48182,25,Multipurpose Room,room,Room - C,C,DAVID APPLETON COMMUNITY CENTRE - Multipurpose Room (  3)
377,5120,26,Picnic Site,picnic,Picnic Site,None,SERENA GUNDY PARK - Picnic Site (  1)
378,5121,26,Picnic Site,picnic,Picnic Site,None,SERENA GUNDY PARK - Picnic Site (  3)
379,24111,26,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 35)
380,36503,26,Washroom Facility,None,Washroom Building,None,SERENA GUNDY PARK - Washroom Building
381,80500,26,Outdoor Chess Table,None,Outdoor Chess Table,None,SERENA GUNDY PARK - Outdoor Chess Table (  1)
382,80501,26,Outdoor Chess Table,None,Outdoor Chess Table,None,SERENA GUNDY PARK - Outdoor Chess Table (  2)
383,10454,27,Indoor Pool,pool,Indoor Pool Tank - C,C,BEDFORD PARK COMMUNITY CENTRE - Indoor Pool Tank
384,29773,27,Kitchen,room,Kitchen,None,BEDFORD PARK COMMUNITY CENTRE - Kitchen
385,30028,27,Dressing Room,None,Change Room,None,BEDFORD PARK COMMUNITY CENTRE - Dressing Room - Male
386,30029,27,Dressing Room,None,Change Room,None,BEDFORD PARK COMMUNITY CENTRE - Dressing Room - Female
387,41269,27,Gymnasium,gym,Gymnasium - B,B,BEDFORD PARK COMMUNITY CENTRE - Gymnasium
388,1981,28,Washroom Facility,None,Washroom Building,None,SUNNYBROOK YARD
389,2842,28,Dogs Off-Leash Area,None,Off Leash Area,None,SUNNYBROOK PARK - Off Leash Area
390,10228,28,Practice Wicket,None,Practice Wicket,None,SUNNYBROOK PARK - Practice Wicket
391,13296,28,Drinking Fountain,None,Drinking Fountain Count,None,SUNNYBROOK PARK - Drinking Water Source (  1)
392,24112,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 36)
393,24113,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 37)
394,24114,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 38)
395,24115,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 39)
396,24117,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 40)
397,24118,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 41)
398,24119,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 42)
399,24120,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 43)
400,24121,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 44)
401,24122,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 45)
402,24123,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 46)
403,24124,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 47)
404,24125,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 48)
405,24126,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 49)
406,24128,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 50)
407,24129,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 51)
408,24130,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 52)
409,24131,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 53)
410,24132,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 54)
411,24133,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 55)
412,24134,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 56)
413,24135,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 57)
414,24136,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 58)
415,24137,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 59)
416,24139,28,Bike Trail,None,Bike Trail,None,WEST DON RIVER TRAIL ( 60)
417,28349,28,Picnic Site,picnic,Picnic Site,None,SUNNYBROOK PARK - Picnic Site (  6)
418,31011,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment (  1)
419,32467,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot (  1)
420,32468,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot (  2)
421,32469,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot (  3)
422,32470,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot (  4)
423,32471,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot (  5)
424,32472,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot (  6)
425,32474,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot (  7)
426,32475,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot (  8)
427,36651,28,Cricket Pitch Field,sport,Cricket Pitch Field - Premier,P,SUNNYBROOK PARK - Cricket Pitch Field (  1)
428,36652,28,Cricket Pitch Field,sport,Cricket Pitch Field - Premier,P,SUNNYBROOK PARK - Cricket Pitch Field (  2)
429,36653,28,Cricket Pitch Field,sport,Cricket Pitch Field - Premier,P,SUNNYBROOK PARK - Cricket Pitch Field (  3)
430,36657,28,Picnic Site,picnic,Picnic Site,None,SUNNYBROOK PARK - Picnic Site (  7)
431,36658,28,Sport Field,sport,Rugby Field - Premier,P,SUNNYBROOK PARK - Rugby Field (  1)
432,36659,28,Sport Field,sport,Rugby Field - Premier,P,SUNNYBROOK PARK - Rugby Field (  2)
433,36661,28,Sport Field,sport,Soccer Field - Premier,P,SUNNYBROOK PARK - Soccer Field (  1)
434,36662,28,Sport Field,sport,Soccer Field - Premier,P,SUNNYBROOK PARK - Soccer Field (  2)
435,36663,28,Sport Field,sport,Soccer Field - Premier,P,SUNNYBROOK PARK - Soccer Field (  3)
436,47122,28,Multipurpose Field,None,Multipurpose Field - Premier,P,SUNNYBROOK PARK - Hockey Field (  1)
437,47123,28,Multipurpose Field,None,Multipurpose Field - Premier,P,SUNNYBROOK PARK - Hockey Field (  2)
438,47124,28,Multipurpose Field,None,Multipurpose Field - Premier,P,SUNNYBROOK PARK - Hockey Field (  3)
439,47125,28,Multipurpose Field,None,Multipurpose Field - Premier,P,SUNNYBROOK PARK - Hockey Field (  4)
440,49535,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot (  9)
441,57398,28,Pond,None,Open Water,None,SUNNYBROOK PARK - Open Water
442,80185,28,Dog Fountain,None,Dog Fountain Count,None,SUNNYBROOK PARK - Drinking Water Source (  2)
443,101363,28,Outdoor Chess Table,None,Outdoor Chess Table,None,SUNNYBROOK PARK - Outdoor Chess Table (  1)
444,101364,28,Outdoor Chess Table,None,Outdoor Chess Table,None,SUNNYBROOK PARK - Outdoor Chess Table (  2)
445,101365,28,Outdoor Chess Table,None,Outdoor Chess Table,None,SUNNYBROOK PARK - Outdoor Chess Table (  3)
446,101366,28,Outdoor Chess Table,None,Outdoor Chess Table,None,SUNNYBROOK PARK - Outdoor Chess Table (  4)
447,132490,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment (  2)
448,132491,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment (  3)
449,132492,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment (  4)
450,132493,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment (  5)
451,132526,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment (  6)
452,132527,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment (  7)
453,132528,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment (  8)
454,132529,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment (  9)
455,132530,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment ( 10)
456,132531,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment ( 11)
457,132532,28,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SUNNYBROOK PARK - Outdoor Fitness Equipment ( 12)
458,850026,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot ( 10)
459,850027,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot ( 11)
460,850029,28,Parking Lot,None,Outdoor Parking Lot,None,SUNNYBROOK PARK - Outdoor Parking Lot ( 12)
461,5006,29,Firepit,None,Firepit,None,TAYLOR CREEK PARK - Picnic Site (  4) - Firepit
462,5007,29,Firepit,None,Firepit,None,TAYLOR CREEK PARK - Firepit (  1)
463,5008,29,Firepit,None,Firepit,None,TAYLOR CREEK PARK - Firepit (  2)
464,5009,29,Picnic Site,picnic,Picnic Site,None,TAYLOR CREEK PARK - Picnic Site (  5)
465,5010,29,Picnic Site,picnic,Picnic Site,None,TAYLOR CREEK PARK - Picnic Site (  4)
466,23932,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 16)
467,23933,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 17)
468,23934,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 18)
469,23935,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 19)
470,23937,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 20)
471,23938,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 21)
472,23939,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 22)
473,23940,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 23)
474,23941,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 24)
475,23942,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 25)
476,23943,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 26)
477,23944,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 27)
478,23945,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 28)
479,23946,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 29)
480,23948,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 30)
481,23949,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 31)
482,23950,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 32)
483,23951,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 33)
484,23952,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 34)
485,23953,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 35)
486,23954,29,Bike Trail,None,Bike Trail,None,TAYLOR CREEK TRAIL ( 36)
